mode,outer_fold,stage,fold,role,nct_id
unseen_target_disease_pair,2,outer,2,train,NCT02008539
unseen_target_disease_pair,2,outer,2,train,NCT01203267
unseen_target_disease_pair,2,outer,2,train,NCT00493467
unseen_target_disease_pair,2,outer,2,train,NCT01397825
unseen_target_disease_pair,2,outer,2,train,NCT00468585
unseen_target_disease_pair,2,outer,2,train,NCT00201240
unseen_target_disease_pair,2,outer,2,train,NCT01232452
unseen_target_disease_pair,2,outer,2,train,NCT00862784
unseen_target_disease_pair,2,outer,2,train,NCT00457743
unseen_target_disease_pair,2,outer,2,train,NCT00244985
unseen_target_disease_pair,2,outer,2,train,NCT01111825
unseen_target_disease_pair,2,outer,2,train,NCT01781026
unseen_target_disease_pair,2,outer,2,train,NCT00288015
unseen_target_disease_pair,2,outer,2,train,NCT01698879
unseen_target_disease_pair,2,outer,2,train,NCT01004250
unseen_target_disease_pair,2,outer,2,train,NCT00038610
unseen_target_disease_pair,2,outer,2,train,NCT01698918
unseen_target_disease_pair,2,outer,2,train,NCT01045460
unseen_target_disease_pair,2,outer,2,train,NCT00881751
unseen_target_disease_pair,2,outer,2,train,NCT00800839
unseen_target_disease_pair,2,outer,2,train,NCT00517829
unseen_target_disease_pair,2,outer,2,train,NCT00537095
unseen_target_disease_pair,2,outer,2,train,NCT01534637
unseen_target_disease_pair,2,outer,2,train,NCT00532129
unseen_target_disease_pair,2,outer,2,train,NCT02091531
unseen_target_disease_pair,2,outer,2,train,NCT00553202
unseen_target_disease_pair,2,outer,2,train,NCT01298570
unseen_target_disease_pair,2,outer,2,train,NCT02273973
unseen_target_disease_pair,2,outer,2,train,NCT00329641
unseen_target_disease_pair,2,outer,2,train,NCT00515073
unseen_target_disease_pair,2,outer,2,train,NCT02354586
unseen_target_disease_pair,2,outer,2,train,NCT01633541
unseen_target_disease_pair,2,outer,2,train,NCT00709761
unseen_target_disease_pair,2,outer,2,train,NCT00378703
unseen_target_disease_pair,2,outer,2,train,NCT00821327
unseen_target_disease_pair,2,outer,2,train,NCT00179673
unseen_target_disease_pair,2,outer,2,train,NCT01108341
unseen_target_disease_pair,2,outer,2,train,NCT00284154
unseen_target_disease_pair,2,outer,2,train,NCT00068380
unseen_target_disease_pair,2,outer,2,train,NCT01421017
unseen_target_disease_pair,2,outer,2,train,NCT00705250
unseen_target_disease_pair,2,outer,2,train,NCT00905060
unseen_target_disease_pair,2,outer,2,train,NCT00112489
unseen_target_disease_pair,2,outer,2,train,NCT00096018
unseen_target_disease_pair,2,outer,2,train,NCT00599313
unseen_target_disease_pair,2,outer,2,train,NCT00617409
unseen_target_disease_pair,2,outer,2,train,NCT01868893
unseen_target_disease_pair,2,outer,2,train,NCT00867087
unseen_target_disease_pair,2,outer,2,train,NCT02466009
unseen_target_disease_pair,2,outer,2,train,NCT01165021
unseen_target_disease_pair,2,outer,2,train,NCT00114140
unseen_target_disease_pair,2,outer,2,train,NCT01460940
unseen_target_disease_pair,2,outer,2,train,NCT01530997
unseen_target_disease_pair,2,outer,2,train,NCT01554397
unseen_target_disease_pair,2,outer,2,train,NCT00551460
unseen_target_disease_pair,2,outer,2,train,NCT01470248
unseen_target_disease_pair,2,outer,2,train,NCT00992225
unseen_target_disease_pair,2,outer,2,train,NCT00550615
unseen_target_disease_pair,2,outer,2,train,NCT00047879
unseen_target_disease_pair,2,outer,2,train,NCT02303262
unseen_target_disease_pair,2,outer,2,train,NCT00814788
unseen_target_disease_pair,2,outer,2,train,NCT00580333
unseen_target_disease_pair,2,outer,2,train,NCT00357149
unseen_target_disease_pair,2,outer,2,train,NCT00796978
unseen_target_disease_pair,2,outer,2,train,NCT01114555
unseen_target_disease_pair,2,outer,2,train,NCT00412243
unseen_target_disease_pair,2,outer,2,train,NCT00436566
unseen_target_disease_pair,2,outer,2,train,NCT00727441
unseen_target_disease_pair,2,outer,2,train,NCT01373294
unseen_target_disease_pair,2,outer,2,train,NCT01458366
unseen_target_disease_pair,2,outer,2,train,NCT01016769
unseen_target_disease_pair,2,outer,2,train,NCT00483405
unseen_target_disease_pair,2,outer,2,train,NCT00911859
unseen_target_disease_pair,2,outer,2,train,NCT01621880
unseen_target_disease_pair,2,outer,2,train,NCT00465179
unseen_target_disease_pair,2,outer,2,train,NCT00512096
unseen_target_disease_pair,2,outer,2,train,NCT02038946
unseen_target_disease_pair,2,outer,2,train,NCT01665768
unseen_target_disease_pair,2,outer,2,train,NCT00879359
unseen_target_disease_pair,2,outer,2,train,NCT02561273
unseen_target_disease_pair,2,outer,2,train,NCT00864032
unseen_target_disease_pair,2,outer,2,train,NCT00469898
unseen_target_disease_pair,2,outer,2,train,NCT01423604
unseen_target_disease_pair,2,outer,2,train,NCT00234052
unseen_target_disease_pair,2,outer,2,train,NCT00383149
unseen_target_disease_pair,2,outer,2,train,NCT00193609
unseen_target_disease_pair,2,outer,2,train,NCT01427933
unseen_target_disease_pair,2,outer,2,train,NCT01325428
unseen_target_disease_pair,2,outer,2,train,NCT02951767
unseen_target_disease_pair,2,outer,2,train,NCT00529763
unseen_target_disease_pair,2,outer,2,train,NCT00828009
unseen_target_disease_pair,2,outer,2,train,NCT00612716
unseen_target_disease_pair,2,outer,2,train,NCT00470704
unseen_target_disease_pair,2,outer,2,train,NCT01207492
unseen_target_disease_pair,2,outer,2,train,NCT00520936
unseen_target_disease_pair,2,outer,2,train,NCT01769209
unseen_target_disease_pair,2,outer,2,train,NCT02342587
unseen_target_disease_pair,2,outer,2,train,NCT00423293
unseen_target_disease_pair,2,outer,2,train,NCT01388647
unseen_target_disease_pair,2,outer,2,train,NCT01118026
unseen_target_disease_pair,2,outer,2,train,NCT00413283
unseen_target_disease_pair,2,outer,2,train,NCT00023673
unseen_target_disease_pair,2,outer,2,train,NCT00821886
unseen_target_disease_pair,2,outer,2,train,NCT01643668
unseen_target_disease_pair,2,outer,2,train,NCT00784303
unseen_target_disease_pair,2,outer,2,train,NCT01995669
unseen_target_disease_pair,2,outer,2,train,NCT00062010
unseen_target_disease_pair,2,outer,2,train,NCT01351623
unseen_target_disease_pair,2,outer,2,train,NCT00242762
unseen_target_disease_pair,2,outer,2,train,NCT00003270
unseen_target_disease_pair,2,outer,2,train,NCT00820170
unseen_target_disease_pair,2,outer,2,train,NCT01593254
unseen_target_disease_pair,2,outer,2,train,NCT00045110
unseen_target_disease_pair,2,outer,2,train,NCT00741260
unseen_target_disease_pair,2,outer,2,train,NCT00258362
unseen_target_disease_pair,2,outer,2,train,NCT02316340
unseen_target_disease_pair,2,outer,2,train,NCT00305682
unseen_target_disease_pair,2,outer,2,train,NCT00632359
unseen_target_disease_pair,2,outer,2,train,NCT00473746
unseen_target_disease_pair,2,outer,2,train,NCT02071225
unseen_target_disease_pair,2,outer,2,train,NCT00126503
unseen_target_disease_pair,2,outer,2,train,NCT00794950
unseen_target_disease_pair,2,outer,2,train,NCT00243191
unseen_target_disease_pair,2,outer,2,train,NCT00699491
unseen_target_disease_pair,2,outer,2,train,NCT01074970
unseen_target_disease_pair,2,outer,2,train,NCT00652366
unseen_target_disease_pair,2,outer,2,train,NCT01091103
unseen_target_disease_pair,2,outer,2,train,NCT01701986
unseen_target_disease_pair,2,outer,2,train,NCT00058422
unseen_target_disease_pair,2,outer,2,train,NCT00281957
unseen_target_disease_pair,2,outer,2,train,NCT00535873
unseen_target_disease_pair,2,outer,2,train,NCT01246557
unseen_target_disease_pair,2,outer,2,train,NCT01535924
unseen_target_disease_pair,2,outer,2,train,NCT02279862
unseen_target_disease_pair,2,outer,2,train,NCT01111461
unseen_target_disease_pair,2,outer,2,train,NCT01068769
unseen_target_disease_pair,2,outer,2,train,NCT00952731
unseen_target_disease_pair,2,outer,2,train,NCT00454805
unseen_target_disease_pair,2,outer,2,train,NCT01279694
unseen_target_disease_pair,2,outer,2,train,NCT00717756
unseen_target_disease_pair,2,outer,2,train,NCT00822120
unseen_target_disease_pair,2,outer,2,train,NCT02514551
unseen_target_disease_pair,2,outer,2,train,NCT01076231
unseen_target_disease_pair,2,outer,2,train,NCT00245102
unseen_target_disease_pair,2,outer,2,train,NCT00103194
unseen_target_disease_pair,2,outer,2,train,NCT00940342
unseen_target_disease_pair,2,outer,2,train,NCT01637402
unseen_target_disease_pair,2,outer,2,train,NCT00942877
unseen_target_disease_pair,2,outer,2,train,NCT01125176
unseen_target_disease_pair,2,outer,2,train,NCT01138046
unseen_target_disease_pair,2,outer,2,train,NCT00376961
unseen_target_disease_pair,2,outer,2,train,NCT01983878
unseen_target_disease_pair,2,outer,2,train,NCT01057017
unseen_target_disease_pair,2,outer,2,train,NCT01027910
unseen_target_disease_pair,2,outer,2,train,NCT01051570
unseen_target_disease_pair,2,outer,2,train,NCT00410813
unseen_target_disease_pair,2,outer,2,train,NCT02547662
unseen_target_disease_pair,2,outer,2,train,NCT00439270
unseen_target_disease_pair,2,outer,2,train,NCT00400569
unseen_target_disease_pair,2,outer,2,train,NCT01083641
unseen_target_disease_pair,2,outer,2,train,NCT01853748
unseen_target_disease_pair,2,outer,2,train,NCT00374868
unseen_target_disease_pair,2,outer,2,train,NCT00095680
unseen_target_disease_pair,2,outer,2,train,NCT02805725
unseen_target_disease_pair,2,outer,2,train,NCT00534417
unseen_target_disease_pair,2,outer,2,train,NCT02500576
unseen_target_disease_pair,2,outer,2,train,NCT02119676
unseen_target_disease_pair,2,outer,2,train,NCT00134082
unseen_target_disease_pair,2,outer,2,train,NCT01197560
unseen_target_disease_pair,2,outer,2,train,NCT00130442
unseen_target_disease_pair,2,outer,2,train,NCT02060370
unseen_target_disease_pair,2,outer,2,train,NCT00003631
unseen_target_disease_pair,2,outer,2,train,NCT02152137
unseen_target_disease_pair,2,outer,2,train,NCT01576588
unseen_target_disease_pair,2,outer,2,train,NCT00599170
unseen_target_disease_pair,2,outer,2,train,NCT00495170
unseen_target_disease_pair,2,outer,2,train,NCT00679341
unseen_target_disease_pair,2,outer,2,train,NCT00364286
unseen_target_disease_pair,2,outer,2,train,NCT00510653
unseen_target_disease_pair,2,outer,2,train,NCT00002601
unseen_target_disease_pair,2,outer,2,train,NCT01946165
unseen_target_disease_pair,2,outer,2,train,NCT01807611
unseen_target_disease_pair,2,outer,2,validation,NCT00108953
unseen_target_disease_pair,2,outer,2,validation,NCT01051557
unseen_target_disease_pair,2,outer,2,validation,NCT00111839
unseen_target_disease_pair,2,outer,2,validation,NCT00176605
unseen_target_disease_pair,2,outer,2,validation,NCT01794039
unseen_target_disease_pair,2,outer,2,validation,NCT02006667
unseen_target_disease_pair,2,outer,2,validation,NCT00679367
unseen_target_disease_pair,2,outer,2,validation,NCT01087970
unseen_target_disease_pair,2,outer,2,validation,NCT00494481
unseen_target_disease_pair,2,outer,2,validation,NCT01962103
unseen_target_disease_pair,2,outer,2,validation,NCT00126672
unseen_target_disease_pair,2,outer,2,validation,NCT00216203
unseen_target_disease_pair,2,outer,2,validation,NCT02454842
unseen_target_disease_pair,2,outer,2,validation,NCT00361231
unseen_target_disease_pair,2,outer,2,validation,NCT00940316
unseen_target_disease_pair,2,outer,2,validation,NCT01053949
unseen_target_disease_pair,2,outer,2,validation,NCT01135498
unseen_target_disease_pair,2,outer,2,validation,NCT01146795
unseen_target_disease_pair,2,outer,2,validation,NCT02178436
unseen_target_disease_pair,2,outer,2,validation,NCT00103207
unseen_target_disease_pair,2,outer,2,validation,NCT01996332
unseen_target_disease_pair,2,outer,2,validation,NCT01126736
unseen_target_disease_pair,2,outer,2,validation,NCT00409565
unseen_target_disease_pair,2,outer,2,validation,NCT01750281
unseen_target_disease_pair,2,outer,2,validation,NCT02312245
unseen_target_disease_pair,2,outer,2,validation,NCT01418742
unseen_target_disease_pair,2,outer,2,validation,NCT01057589
unseen_target_disease_pair,2,outer,2,validation,NCT01492088
unseen_target_disease_pair,2,outer,2,validation,NCT00679783
unseen_target_disease_pair,2,outer,2,validation,NCT02317991
unseen_target_disease_pair,2,outer,2,validation,NCT00360360
unseen_target_disease_pair,2,outer,2,validation,NCT00161213
unseen_target_disease_pair,2,outer,2,validation,NCT00345540
unseen_target_disease_pair,2,outer,2,validation,NCT00669162
unseen_target_disease_pair,2,outer,2,validation,NCT00267696
unseen_target_disease_pair,2,outer,2,validation,NCT00567359
unseen_target_disease_pair,2,outer,2,validation,NCT02130466
unseen_target_disease_pair,2,outer,2,validation,NCT01004003
unseen_target_disease_pair,2,outer,2,validation,NCT00185588
unseen_target_disease_pair,2,outer,2,validation,NCT01211483
unseen_target_disease_pair,2,outer,2,validation,NCT00720356
unseen_target_disease_pair,2,outer,2,validation,NCT00520403
unseen_target_disease_pair,2,outer,2,validation,NCT00216021
unseen_target_disease_pair,2,outer,2,validation,NCT02247349
unseen_target_disease_pair,2,outer,2,validation,NCT02280252
unseen_target_disease_pair,2,outer,2,validation,NCT01801111
unseen_target_disease_pair,2,outer,2,validation,NCT00409006
unseen_target_disease_pair,2,outer,2,validation,NCT02305758
unseen_target_disease_pair,2,outer,2,validation,NCT00867321
unseen_target_disease_pair,2,outer,2,validation,NCT01174238
unseen_target_disease_pair,2,outer,2,validation,NCT00444678
unseen_target_disease_pair,2,outer,2,validation,NCT00459108
unseen_target_disease_pair,2,outer,2,validation,NCT01305213
unseen_target_disease_pair,2,outer,2,validation,NCT02055820
unseen_target_disease_pair,2,outer,2,validation,NCT00118144
unseen_target_disease_pair,2,outer,2,validation,NCT00824746
unseen_target_disease_pair,2,outer,2,validation,NCT01646125
unseen_target_disease_pair,2,outer,2,validation,NCT01264705
unseen_target_disease_pair,2,outer,2,validation,NCT01095094
unseen_target_disease_pair,2,outer,2,validation,NCT01348919
unseen_target_disease_pair,2,outer,2,validation,NCT01133665
unseen_target_disease_pair,2,outer,2,validation,NCT01310036
unseen_target_disease_pair,2,outer,2,validation,NCT00813293
unseen_target_disease_pair,2,outer,2,validation,NCT00661193
unseen_target_disease_pair,2,outer,2,validation,NCT02551432
unseen_target_disease_pair,2,outer,2,validation,NCT01246986
unseen_target_disease_pair,2,outer,2,validation,NCT00427557
unseen_target_disease_pair,2,outer,2,validation,NCT00066677
unseen_target_disease_pair,2,outer,2,validation,NCT00398086
unseen_target_disease_pair,2,outer,2,validation,NCT01332266
unseen_target_disease_pair,2,outer,2,validation,NCT00129376
unseen_target_disease_pair,2,outer,2,validation,NCT00826241
unseen_target_disease_pair,2,outer,2,validation,NCT00219557
unseen_target_disease_pair,2,outer,2,validation,NCT02429375
unseen_target_disease_pair,2,outer,2,validation,NCT00778830
unseen_target_disease_pair,2,outer,2,validation,NCT00887575
unseen_target_disease_pair,2,outer,2,validation,NCT00124657
unseen_target_disease_pair,2,outer,2,validation,NCT00113230
unseen_target_disease_pair,2,outer,2,validation,NCT01091428
unseen_target_disease_pair,2,outer,2,validation,NCT02389517
unseen_target_disease_pair,2,outer,2,validation,NCT01131078
unseen_target_disease_pair,2,outer,2,validation,NCT00737243
unseen_target_disease_pair,2,outer,2,validation,NCT00815308
unseen_target_disease_pair,2,outer,2,validation,NCT00959647
unseen_target_disease_pair,2,outer,2,validation,NCT01313078
unseen_target_disease_pair,2,outer,2,validation,NCT00986674
unseen_target_disease_pair,2,outer,2,validation,NCT01763710
unseen_target_disease_pair,2,outer,2,validation,NCT00516841
unseen_target_disease_pair,2,outer,2,validation,NCT00112827
unseen_target_disease_pair,2,outer,2,validation,NCT00081861
unseen_target_disease_pair,2,outer,2,validation,NCT00318370
unseen_target_disease_pair,2,outer,2,validation,NCT02447003
unseen_target_disease_pair,2,outer,2,validation,NCT01256359
unseen_target_disease_pair,2,outer,2,validation,NCT00861913
unseen_target_disease_pair,2,outer,2,validation,NCT00462423
unseen_target_disease_pair,2,outer,2,validation,NCT01950390
unseen_target_disease_pair,2,outer,2,validation,NCT01498289
unseen_target_disease_pair,2,outer,2,validation,NCT02213289
unseen_target_disease_pair,2,outer,2,validation,NCT00439517
unseen_target_disease_pair,2,outer,2,validation,NCT01020006
unseen_target_disease_pair,2,outer,2,validation,NCT00332163
unseen_target_disease_pair,2,outer,2,validation,NCT00179309
unseen_target_disease_pair,2,outer,2,validation,NCT02164916
unseen_target_disease_pair,2,outer,2,validation,NCT00994123
unseen_target_disease_pair,2,outer,2,validation,NCT00344773
unseen_target_disease_pair,2,outer,2,validation,NCT00866047
unseen_target_disease_pair,2,outer,2,validation,NCT00324870
unseen_target_disease_pair,2,outer,2,validation,NCT00096941
unseen_target_disease_pair,2,outer,2,validation,NCT00125359
unseen_target_disease_pair,2,outer,2,validation,NCT00558896
unseen_target_disease_pair,2,outer,2,validation,NCT00381706
unseen_target_disease_pair,2,outer,2,validation,NCT01431209
unseen_target_disease_pair,2,outer,2,validation,NCT02019693
unseen_target_disease_pair,2,outer,2,validation,NCT02077881
unseen_target_disease_pair,2,outer,2,validation,NCT02101034
unseen_target_disease_pair,2,outer,2,validation,NCT01927744
unseen_target_disease_pair,2,outer,2,validation,NCT01468532
unseen_target_disease_pair,2,outer,2,validation,NCT00524121
unseen_target_disease_pair,2,outer,2,validation,NCT01820754
unseen_target_disease_pair,2,outer,2,validation,NCT00432094
unseen_target_disease_pair,2,outer,2,validation,NCT00072566
unseen_target_disease_pair,2,outer,2,validation,NCT02598960
unseen_target_disease_pair,2,outer,2,validation,NCT00798720
unseen_target_disease_pair,2,outer,2,validation,NCT02267603
unseen_target_disease_pair,2,outer,2,validation,NCT02206425
unseen_target_disease_pair,2,outer,2,validation,NCT01449279
unseen_target_disease_pair,2,outer,2,validation,NCT02321540
unseen_target_disease_pair,2,outer,2,validation,NCT00612586
unseen_target_disease_pair,2,outer,2,validation,NCT01495247
unseen_target_disease_pair,2,outer,2,validation,NCT02499120
unseen_target_disease_pair,2,outer,2,validation,NCT00700882
unseen_target_disease_pair,2,outer,2,validation,NCT00642018
unseen_target_disease_pair,2,outer,2,validation,NCT01248962
unseen_target_disease_pair,2,outer,2,validation,NCT02335424
unseen_target_disease_pair,2,outer,2,validation,NCT01990859
unseen_target_disease_pair,2,outer,2,validation,NCT00183885
unseen_target_disease_pair,2,outer,2,validation,NCT01671319
unseen_target_disease_pair,2,outer,2,validation,NCT00346645
unseen_target_disease_pair,2,outer,2,validation,NCT01250119
unseen_target_disease_pair,2,outer,2,validation,NCT00314262
unseen_target_disease_pair,2,outer,2,validation,NCT00710970
unseen_target_disease_pair,2,outer,2,validation,NCT00408070
unseen_target_disease_pair,2,outer,2,validation,NCT01593020
unseen_target_disease_pair,2,outer,2,validation,NCT00063154
unseen_target_disease_pair,2,outer,2,validation,NCT02488759
unseen_target_disease_pair,2,outer,2,validation,NCT00467142
unseen_target_disease_pair,2,outer,2,validation,NCT00788957
unseen_target_disease_pair,2,outer,2,validation,NCT01469546
unseen_target_disease_pair,2,outer,2,validation,NCT02176213
unseen_target_disease_pair,2,outer,2,validation,NCT00089635
unseen_target_disease_pair,2,outer,2,validation,NCT02471313
unseen_target_disease_pair,2,outer,2,validation,NCT02052960
unseen_target_disease_pair,2,outer,2,validation,NCT00253370
unseen_target_disease_pair,2,outer,2,validation,NCT00094835
unseen_target_disease_pair,2,outer,2,validation,NCT00900627
unseen_target_disease_pair,2,outer,2,validation,NCT00408603
unseen_target_disease_pair,2,outer,2,validation,NCT01876212
unseen_target_disease_pair,2,outer,2,validation,NCT01776307
unseen_target_disease_pair,2,inner,0,train,NCT01286077
unseen_target_disease_pair,2,inner,0,train,NCT01935934
unseen_target_disease_pair,2,inner,0,train,NCT01274351
unseen_target_disease_pair,2,inner,0,train,NCT00301964
unseen_target_disease_pair,2,inner,0,train,NCT02017964
unseen_target_disease_pair,2,inner,0,train,NCT02654119
unseen_target_disease_pair,2,inner,0,train,NCT01093586
unseen_target_disease_pair,2,inner,0,train,NCT00399529
unseen_target_disease_pair,2,inner,0,train,NCT00859937
unseen_target_disease_pair,2,inner,0,train,NCT00335829
unseen_target_disease_pair,2,inner,0,train,NCT01763788
unseen_target_disease_pair,2,inner,0,train,NCT00712881
unseen_target_disease_pair,2,inner,0,train,NCT01951157
unseen_target_disease_pair,2,inner,0,train,NCT00287872
unseen_target_disease_pair,2,inner,0,train,NCT01350245
unseen_target_disease_pair,2,inner,0,train,NCT00744900
unseen_target_disease_pair,2,inner,0,train,NCT02195011
unseen_target_disease_pair,2,inner,0,train,NCT00723099
unseen_target_disease_pair,2,inner,0,train,NCT01660711
unseen_target_disease_pair,2,inner,0,train,NCT00089999
unseen_target_disease_pair,2,inner,0,train,NCT00578864
unseen_target_disease_pair,2,inner,0,train,NCT00071006
unseen_target_disease_pair,2,inner,0,train,NCT02297139
unseen_target_disease_pair,2,inner,0,train,NCT01532687
unseen_target_disease_pair,2,inner,0,train,NCT00166439
unseen_target_disease_pair,2,inner,0,train,NCT00691301
unseen_target_disease_pair,2,inner,0,train,NCT00598507
unseen_target_disease_pair,2,inner,0,train,NCT00390611
unseen_target_disease_pair,2,inner,0,train,NCT01462695
unseen_target_disease_pair,2,inner,0,train,NCT00586495
unseen_target_disease_pair,2,inner,0,train,NCT00372775
unseen_target_disease_pair,2,inner,0,train,NCT00371254
unseen_target_disease_pair,2,inner,0,train,NCT02300545
unseen_target_disease_pair,2,inner,0,train,NCT00667394
unseen_target_disease_pair,2,inner,0,train,NCT00085566
unseen_target_disease_pair,2,inner,0,train,NCT00948922
unseen_target_disease_pair,2,inner,0,train,NCT00968253
unseen_target_disease_pair,2,inner,0,train,NCT00119262
unseen_target_disease_pair,2,inner,0,train,NCT00672594
unseen_target_disease_pair,2,inner,0,train,NCT01853618
unseen_target_disease_pair,2,inner,0,train,NCT00182689
unseen_target_disease_pair,2,inner,0,train,NCT01262820
unseen_target_disease_pair,2,inner,0,train,NCT00881296
unseen_target_disease_pair,2,inner,0,train,NCT01664182
unseen_target_disease_pair,2,inner,0,train,NCT00387959
unseen_target_disease_pair,2,inner,0,train,NCT00687297
unseen_target_disease_pair,2,inner,0,train,NCT00774046
unseen_target_disease_pair,2,inner,0,train,NCT02102490
unseen_target_disease_pair,2,inner,0,train,NCT01088529
unseen_target_disease_pair,2,inner,0,train,NCT00439231
unseen_target_disease_pair,2,inner,0,train,NCT01927627
unseen_target_disease_pair,2,inner,0,train,NCT00859469
unseen_target_disease_pair,2,inner,0,train,NCT00271505
unseen_target_disease_pair,2,inner,0,train,NCT02453594
unseen_target_disease_pair,2,inner,0,train,NCT00004888
unseen_target_disease_pair,2,inner,0,train,NCT00602771
unseen_target_disease_pair,2,inner,0,train,NCT01256398
unseen_target_disease_pair,2,inner,0,train,NCT00269152
unseen_target_disease_pair,2,inner,0,train,NCT00436644
unseen_target_disease_pair,2,inner,0,train,NCT00550771
unseen_target_disease_pair,2,inner,0,train,NCT02420314
unseen_target_disease_pair,2,inner,0,train,NCT02064582
unseen_target_disease_pair,2,inner,0,train,NCT02061085
unseen_target_disease_pair,2,inner,0,train,NCT00463060
unseen_target_disease_pair,2,inner,0,train,NCT00942825
unseen_target_disease_pair,2,inner,0,train,NCT00368355
unseen_target_disease_pair,2,inner,0,train,NCT00742625
unseen_target_disease_pair,2,inner,0,train,NCT01875250
unseen_target_disease_pair,2,inner,0,train,NCT02368691
unseen_target_disease_pair,2,inner,0,train,NCT02315326
unseen_target_disease_pair,2,inner,0,train,NCT00238121
unseen_target_disease_pair,2,inner,0,train,NCT00790855
unseen_target_disease_pair,2,inner,0,train,NCT00579826
unseen_target_disease_pair,2,inner,0,train,NCT00885755
unseen_target_disease_pair,2,inner,0,train,NCT02302833
unseen_target_disease_pair,2,inner,0,train,NCT00924326
unseen_target_disease_pair,2,inner,0,train,NCT00039130
unseen_target_disease_pair,2,inner,0,train,NCT00537381
unseen_target_disease_pair,2,inner,0,train,NCT00775593
unseen_target_disease_pair,2,inner,0,train,NCT01124734
unseen_target_disease_pair,2,inner,0,train,NCT00057837
unseen_target_disease_pair,2,inner,0,train,NCT00323869
unseen_target_disease_pair,2,inner,0,train,NCT00890656
unseen_target_disease_pair,2,inner,0,train,NCT00517595
unseen_target_disease_pair,2,inner,0,train,NCT01340430
unseen_target_disease_pair,2,inner,0,train,NCT00473512
unseen_target_disease_pair,2,inner,0,train,NCT00411671
unseen_target_disease_pair,2,inner,0,train,NCT00545792
unseen_target_disease_pair,2,inner,0,train,NCT00468585
unseen_target_disease_pair,2,inner,0,train,NCT00201240
unseen_target_disease_pair,2,inner,0,train,NCT01232452
unseen_target_disease_pair,2,inner,0,train,NCT00862784
unseen_target_disease_pair,2,inner,0,train,NCT00457743
unseen_target_disease_pair,2,inner,0,train,NCT01111825
unseen_target_disease_pair,2,inner,0,train,NCT01698879
unseen_target_disease_pair,2,inner,0,train,NCT01004250
unseen_target_disease_pair,2,inner,0,train,NCT00038610
unseen_target_disease_pair,2,inner,0,train,NCT01698918
unseen_target_disease_pair,2,inner,0,train,NCT00800839
unseen_target_disease_pair,2,inner,0,train,NCT00517829
unseen_target_disease_pair,2,inner,0,train,NCT00537095
unseen_target_disease_pair,2,inner,0,train,NCT01534637
unseen_target_disease_pair,2,inner,0,train,NCT00532129
unseen_target_disease_pair,2,inner,0,train,NCT02091531
unseen_target_disease_pair,2,inner,0,train,NCT00553202
unseen_target_disease_pair,2,inner,0,train,NCT01298570
unseen_target_disease_pair,2,inner,0,train,NCT02273973
unseen_target_disease_pair,2,inner,0,train,NCT00515073
unseen_target_disease_pair,2,inner,0,train,NCT01633541
unseen_target_disease_pair,2,inner,0,train,NCT00709761
unseen_target_disease_pair,2,inner,0,train,NCT00378703
unseen_target_disease_pair,2,inner,0,train,NCT01108341
unseen_target_disease_pair,2,inner,0,train,NCT00068380
unseen_target_disease_pair,2,inner,0,train,NCT00705250
unseen_target_disease_pair,2,inner,0,train,NCT00905060
unseen_target_disease_pair,2,inner,0,train,NCT00112489
unseen_target_disease_pair,2,inner,0,train,NCT00096018
unseen_target_disease_pair,2,inner,0,train,NCT00599313
unseen_target_disease_pair,2,inner,0,train,NCT00617409
unseen_target_disease_pair,2,inner,0,train,NCT01868893
unseen_target_disease_pair,2,inner,0,train,NCT02466009
unseen_target_disease_pair,2,inner,0,train,NCT01165021
unseen_target_disease_pair,2,inner,0,train,NCT00114140
unseen_target_disease_pair,2,inner,0,train,NCT01530997
unseen_target_disease_pair,2,inner,0,train,NCT01554397
unseen_target_disease_pair,2,inner,0,train,NCT00992225
unseen_target_disease_pair,2,inner,0,train,NCT00550615
unseen_target_disease_pair,2,inner,0,train,NCT00047879
unseen_target_disease_pair,2,inner,0,train,NCT02303262
unseen_target_disease_pair,2,inner,0,train,NCT00580333
unseen_target_disease_pair,2,inner,0,train,NCT00357149
unseen_target_disease_pair,2,inner,0,train,NCT00796978
unseen_target_disease_pair,2,inner,0,train,NCT00412243
unseen_target_disease_pair,2,inner,0,train,NCT00436566
unseen_target_disease_pair,2,inner,0,train,NCT00727441
unseen_target_disease_pair,2,inner,0,train,NCT01458366
unseen_target_disease_pair,2,inner,0,train,NCT01016769
unseen_target_disease_pair,2,inner,0,train,NCT00911859
unseen_target_disease_pair,2,inner,0,train,NCT00512096
unseen_target_disease_pair,2,inner,0,train,NCT02038946
unseen_target_disease_pair,2,inner,0,train,NCT00879359
unseen_target_disease_pair,2,inner,0,train,NCT00864032
unseen_target_disease_pair,2,inner,0,train,NCT00469898
unseen_target_disease_pair,2,inner,0,train,NCT00193609
unseen_target_disease_pair,2,inner,0,train,NCT01427933
unseen_target_disease_pair,2,inner,0,train,NCT01325428
unseen_target_disease_pair,2,inner,0,train,NCT02951767
unseen_target_disease_pair,2,inner,0,train,NCT00529763
unseen_target_disease_pair,2,inner,0,train,NCT00470704
unseen_target_disease_pair,2,inner,0,train,NCT01207492
unseen_target_disease_pair,2,inner,0,train,NCT00520936
unseen_target_disease_pair,2,inner,0,train,NCT01769209
unseen_target_disease_pair,2,inner,0,train,NCT02342587
